Size,Aspect_Ratio,Orientation
119.14741720046356,2.924581451422263,7.974371447649951
193.7387325096882,6.809421115677166,23.854208531250467
22.79058067748576,1.7987563950692333,6.591332980786204
11.236014124895098,1.450055406277843,23.15657641846229
120.70173892010136,2.9416856348109643,27.02872631079601
13.02618408643659,1.233561122533419,16.277414087510223
25.31960399122393,2.5676917625620876,88.84593279546712
322.42328866685773,3.675641092659314,4.606147254096039
50.56492996378191,13.387505264933694,3.053460351992707
35.117690960645774,2.1359730094755034,3.564874244883179
27.48470866975941,2.1872032777794206,6.400431453764692
206.8206683147456,7.4663127699003216,0.23246199390920233
50.28870683963367,2.174348811912887,12.017423695265814
227.56989811814884,3.9431711198499277,21.86627912987711
25.31364986838835,1.5869177760358593,2.25083807374441
51.412905956210594,3.510262476013145,4.884932012118245
15.720757386156574,2.81011465127055,1.9417684041642955
28.47873074050094,4.224240948046205,2.613393942198332
27.425736587346968,2.780968770719609,41.288269581929995
14.227860745947602,2.1294333997285104,27.307126568389307
15.738912733039001,1.8360687255470398,5.451996098914606
56.41004282047426,2.474590726761008,9.163440627454204
80.44642817737986,5.122284834578303,4.26926626081241
61.6754942632868,4.597751190144681,7.54303056863159
35.95588274324192,3.5000283871177564,15.810767461525082
20.512805992377615,3.136233972561005,14.803954855157407
75.76163158526776,3.5309381489992284,1.5735864793971004
26.969225014987494,5.628808307796736,11.982835611220077
101.8097090944032,5.337609441488968,11.784758654877367
35.994827763155506,2.529565066888944,15.0784884125598
75.7565213530832,11.354991432679542,2.91387237010065
189.4427213402028,1.7561968109524078,27.60440240547143
59.687148503354784,5.587833841604206,6.55867585016373
24.866775044059032,3.972385674072989,1.6788620733167476
42.79005114491992,1.9018360102493919,24.21500016296368
100.79558713112696,5.679344467489321,12.009170755925267
23.806865645050095,1.8926309095839653,75.29818318173488
18.558825128824424,1.6285555500090463,57.72882374017875
43.079492550477255,3.6578884525927617,6.998599418988288
136.12013473259873,5.506879497351907,23.530460612848405
21.924559435041818,2.1879470322228634,29.759331092252346
42.23836519606486,4.860934002803867,5.760802128048855
61.012473017691626,3.2923580283808485,44.05410411629527
16.94036739387041,2.3250258857586976,0.23524025503798282
250.6172351213369,2.723238003201902,8.00872613503367
33.53682948829065,4.019010632337681,13.604826761164938
55.326810656613695,6.702079006600328,21.56402193138392
173.0053372265598,3.9578245531921086,23.895088050812916
30.52695048799912,3.2327322736971524,15.875042807378014
37.940767028778964,4.702742055911676,2.472388959430105
62.621866075457284,3.3845332998297746,4.6479177859064125
186.89815435829436,3.1273987058437154,5.749840878397846
24.28420833790986,2.8849349924050163,26.328189231906567
70.29005162160566,4.983903891611756,2.892614062058735
64.57078031857003,2.8444238331680385,0.4440532610710391
25.713330081111927,2.6933220826942197,23.54102872915552
26.75964912287974,2.9434105441101153,15.530059452658726
12.46138293471563,1.2606416075897888,40.19117745192869
83.86753488998023,2.3539856922364217,36.71285889134418
21.718917164222834,1.4702863062784055,1.9315425925767156
58.18326464145388,2.4672300227522608,60.80843767923025
38.78630933529904,10.187784039913709,18.684925270782134
35.403282134045185,3.796965826461266,4.363445677331823
68.6058260691915,1.5031026264470306,36.65723051000844
53.1967352773119,5.604381281414259,1.725256840201716
133.83011733679393,2.2228021725819174,36.18093544221601
11.280004768083305,1.2512206359691156,23.003306516241096
23.028309188505023,2.9814112728986766,19.161415201496343
58.824230477518384,6.588187167713336,11.146598723183118
16.909255655078393,1.9642381290129964,88.88173061364417
