X1,Y1,X2,Y2,Distance
0.0034219976683583573,0.11431253897577179,0.014695314566287117,0.15808866499677438,0.04520439008866092
0.016775453393611504,0.06718630993714722,0.02473443928708146,0.05942498906542464,0.011116814207599688
0.00987460173088911,0.16141401902349709,0.014695314566287117,0.15808866499677438,0.005856385544379061
0.027005446817526764,0.1698138901320916,0.03728721361394613,0.16910062178019136,0.010306477584401678
0.019463165340654263,0.02864429446612082,0.03457550799095381,0.03199111726016917,0.015478505198979144
0.019793689007652035,0.005088052151114276,0.030243779977900037,0.0015044629984361792,0.011047466338561568
0.029178167419622703,0.1551071134278978,0.014695314566287117,0.15808866499677438,0.01478657081710432
0.042596297382977016,0.1948173625165994,0.03728721361394613,0.16910062178019136,0.026259038911776944
0.05257487663414273,0.1639577239467177,0.03728721361394613,0.16910062178019136,0.0161295393221454
0.05335961847220722,0.032335345078187985,0.05947297412189213,0.03184416578722757,0.00613305587740751
0.06422814499319078,0.019004465773776038,0.05947297412189213,0.03184416578722757,0.013691951886077981
0.07331267702452623,0.14581847253867147,0.07033893387055688,0.14618863412536842,0.002996692834783971
0.07933511390248858,0.19365668891442095,0.07815558713695529,0.1869549503664742,0.006804747089763507
0.07722986364816425,0.13630414648748657,0.08222016377456878,0.13376291046612013,0.005600087130383185
0.07686774152586522,0.16327405568391332,0.08461376756644438,0.15309041661922068,0.012794820202772075
0.07903477397529288,0.14238979697470586,0.07722986364816425,0.13630414648748657,0.00634766438476137
0.08461376756644438,0.15309041661922068,0.07903477397529288,0.14238979697470586,0.012067660513400523
0.08589455148484247,0.04198870540266651,0.09882793587929113,0.0404456045102095,0.013025113905792524
0.09752614786034812,0.11173279020483286,0.11522186747075923,0.13168580417852757,0.026669481794079627
0.09144634615798022,0.19071351187132313,0.07933511390248858,0.19365668891442095,0.012463716855476105
0.09196542518013338,0.1650875100006168,0.08461376756644438,0.15309041661922068,0.014070434224673028
0.09882793587929113,0.0404456045102095,0.10195341979466963,0.03832636972085142,0.0037762158039120696
0.10408458017702368,0.00012292997770211152,0.10195341979466963,0.03832636972085142,0.038262836444567926
0.10570859551813892,0.16861599745735117,0.09196542518013338,0.1650875100006168,0.014188902518227653
0.10655496547060629,0.18962421432991483,0.12095840863193542,0.1881508815348414,0.01447860091399296
0.10756445657289102,0.06126110055825993,0.11224142595226765,0.0582268353561253,0.0055750164028917195
0.12095840863193542,0.1881508815348414,0.11895709005501334,0.18100356814316532,0.0074222210129560205
0.11739791784792182,0.20379618469784821,0.12095840863193542,0.1881508815348414,0.016045329715697224
0.1314024604888184,0.17864808625301426,0.14310956494326613,0.17932785104220683,0.011726822880728429
0.1372120654488634,0.033308682231540175,0.14649061338351463,0.02376636305277648,0.013309669683542932
0.14522703589088004,0.1701872772844431,0.14310956494326613,0.17932785104220683,0.009382631391838212
0.14310956494326613,0.17932785104220683,0.1462943398037448,0.18812591782610713,0.009356749972394615
0.1463802471792061,0.021431605742516867,0.14649061338351463,0.02376636305277648,0.0023373644125091347
0.1488510717425028,0.14834442245634505,0.1511639760702578,0.1407851905153079,0.007905157428397227
0.14759666141543382,0.06771143423604264,0.15386952812919524,0.050608922485263975,0.018216606846340473
0.16601278088897745,0.15996020110418022,0.16788377704355775,0.1472344003652022,0.012862605920210258
0.15735684758846402,0.18369770914698463,0.1462943398037448,0.18812591782610713,0.01191587640892727
0.15318365126013947,0.10497465905757136,0.15745928761339037,0.09378494803665549,0.011978760326379637
0.15272135304725756,0.02388745352489356,0.14649061338351463,0.02376636305277648,0.006231916210907923
0.15386952812919524,0.050608922485263975,0.16733321342153085,0.06268655718293838,0.018087014168776522
0.15745928761339037,0.09378494803665549,0.16264761222005256,0.0948432907272188,0.0052951677475567395
0.16104032463931436,0.146413445558318,0.16788377704355775,0.1472344003652022,0.006892518233859876
0.16486954960211403,0.19509641764411492,0.15735684758846402,0.18369770914698463,0.013651785485732301
0.16264761222005256,0.0948432907272188,0.16532450534968335,0.09219461346898139,0.0037657997883276473
0.16626675865017312,0.10497250780250424,0.16264761222005256,0.0948432907272188,0.010756359023429285
0.17026744181618703,0.08935378527234607,0.17229650510254738,0.08722200223206153,0.0029430590804297913
0.17572681388366773,0.09634216784042222,0.17026744181618703,0.08935378527234607,0.008868045685999776
0.17549779129767623,0.1495049590918673,0.16788377704355775,0.1472344003652022,0.007945353987907305
0.18887694423922222,0.1525525971753899,0.19395794116468373,0.1590640504303417,0.008259270745530234
0.18819493906203877,0.17111626736903315,0.2003885612833189,0.1705013564772251,0.01220911701476239
0.18351358180737856,0.10369827332791699,0.17572681388366773,0.09634216784042222,0.01071195792751645
0.19223952129339913,0.02637852869471305,0.20795155200876098,0.02319303471354591,0.01603169613935238
0.199065016787426,0.1904838072033417,0.2080303917813045,0.1940260122372035,0.009639769980802335
0.19681243612106483,0.10344373275591087,0.2004582420191829,0.10630874106215302,0.004636827928831183
0.2003885612833189,0.1705013564772251,0.20807835395006927,0.17501507276238473,0.00891664432174588
0.19971528898180857,0.1216997501516738,0.21061805490984992,0.12766786447148173,0.012429348068823074
0.2080619186300231,0.013208818701644412,0.21617003105592805,0.01008303659592107,0.008689764144300725
0.20813108965177918,0.0323642159220078,0.20803877180574104,0.03972558634313338,0.007361949270520667
0.2079645318189634,0.06579123085164865,0.20809638220975893,0.07366494893502375,0.007874821965099973
0.20795155200876098,0.02319303471354591,0.21618392411468235,0.022377051378488652,0.008272712934306582
0.20809638220975893,0.07366494893502375,0.20810459594515404,0.07887677118786071,0.005211828725180416
0.20840691616900897,0.08701755776816206,0.20810459594515404,0.07887677118786071,0.008146398201890585
0.21618144236582007,0.06192485240918043,0.22429285369019072,0.06587681652520153,0.009022916050116332
0.21629204926490206,0.07768436461011138,0.20810459594515404,0.07887677118786071,0.008273827730241467
0.21603998046301462,0.09170252033797656,0.2240085735968531,0.09065526159230196,0.008037115615259613
0.2160051873452161,0.10665774920513872,0.2165346608648668,0.11388132196833352,0.007242951447661445
0.21617003105592805,0.01008303659592107,0.2240196213958821,0.009618335579326134,0.007863333614945024
0.21618392411468235,0.022377051378488652,0.22407583558199226,0.02180952314197156,0.007912291381584852
0.21606795634856538,0.03374038754042648,0.20813108965177918,0.0323642159220078,0.00805529026701676
0.2165346608648668,0.042271130806541234,0.2242857228979315,0.04338053076428637,0.007830053058994037
0.2239214028502184,0.031820135664459154,0.2240986251840381,0.03691022004677002,0.005093168637955108
0.2242857228979315,0.04338053076428637,0.2240986251840381,0.03691022004677002,0.00647301524297225
0.22432127382220712,0.14090432250355028,0.22429767769515452,0.15858666772315702,0.01768236096347321
0.22428524281835838,0.18129464755453992,0.20807835395006927,0.17501507276238473,0.017380917880231304
