Size,Aspect_Ratio,Orientation
0.004831014479557673,1.1547898634963925,8.833684150688867
0.0023168599493566646,1.4647677628138738,47.955689399152035
0.003629332566923668,3.625511653667331,23.410510808668487
0.005226173096601226,2.907940365634595,18.293340973450256
0.004345490576210017,4.183801416534193,21.46117392063034
0.0069122763660465604,6.775319842218102,23.012843828311176
0.005493950092445236,7.285158127095063,16.451828140863977
0.005849881575376927,1.959748244693757,19.195166461345046
0.004628399919680037,4.8601341952338295,47.74614578341143
0.007712189984837309,5.622485184678888,29.05361739735424
0.012763889533604,1.7610467322431071,24.109906619522572
0.005225383758680323,5.461423022079464,5.2036848761874595
0.006439521920166793,5.261440690336815,10.496292878265013
0.002915538156250971,2.072302935102517,21.71751938431832
0.004345215029794352,1.9003162308762152,13.36772665977992
0.012629790908292835,6.902881928068909,6.746973054048489
0.0042483948026471804,2.6601406092831175,9.89967366986206
0.0054779737689987125,1.9569072828788454,73.09140619633942
0.005453555617036266,6.1216782599308095,25.8243074133648
0.0041031514575611905,3.116264290645288,5.11155171835066
0.006254730703379596,5.095723075186833,19.939080601037297
0.010169054265113038,2.191144937248114,14.038602367828334
0.004683774356814204,5.538315602383523,2.385611579898404
0.00963563239695263,9.224122579701753,13.580186298452102
0.010164826211070477,2.376154765631316,13.169590438150113
0.007826176024999089,7.2052710029075335,4.650237805864432
0.007491974496107522,2.458277184995744,42.5525296777129
0.018526537783512795,4.621993994063694,2.4226376552674775
0.00655366494625914,4.1945066739610875,1.632015327076388
0.008541435395166028,3.068819323255671,11.828652481363296
0.012485089687236406,13.716751138926172,3.2710175908278725
0.007055304330826254,3.8218468687188527,25.835326726145603
0.00991809330744685,2.314257973417953,16.992205164530663
0.006663052539599878,1.7274654236707612,47.854167598097696
0.00506759224903467,4.408466609837488,0.9855583655355397
0.02871460463570439,3.8919873706532475,1.8450072884179074
0.011004884786461479,1.2765244814696546,44.99769967343122
0.0025951749669752117,1.706508425464556,23.898930899221796
0.006079481054404777,5.697500371088738,6.854377015382474
0.013359442142926791,3.8122417108928897,86.18846981956672
0.008982460450945372,1.7235289977589026,28.85301107662657
0.008252910695653055,1.644990003064988,22.05544542539002
0.009220267628650353,2.0931914887000618,73.15765963314749
0.01785474903077938,1.334302704272319,23.703245881577143
0.01033889390776301,7.389053394102758,15.253461107033907
0.004570917057606887,3.767192836124123,26.572768040019813
0.010343791787937262,7.171270624255261,0.004134245620709639
0.00409237185588421,1.8683995043539559,10.576532237036163
0.002869370117357535,2.5188609453382975,82.73302999354372
0.06471428164888351,8.771575672138551,89.98440614640819
0.011637805169731473,2.7994324789454814,89.77156677348637
0.007884996387701819,1.9147794192944443,89.98662268835912
0.009281329202810265,2.3390381130981637,89.77834745797666
0.016898843389446402,4.193457206843981,89.48369722036466
0.02177143769512807,5.2181841727405125,88.83375868851255
0.007824334369648783,2.097141793495586,86.11326409972816
0.00664636083650549,1.7162559559565758,84.60486758010299
0.004148866559139577,1.6762682448527952,0.5190210350945959
0.005674271088842116,1.373460643015827,87.48560245663714
0.009415463488101409,2.946632772039129,89.71660313186136
0.009800477082719805,2.5325673205853447,86.95732374254833
0.021167947568674763,6.02146250170838,88.99465501002094
0.00683305210338522,1.5926268574715792,89.32604873450376
0.005588909712772302,1.3808984603542815,89.68648599418124
0.01233384943638428,3.5310058505540054,86.2577623818893
0.012448566393294514,3.289501908947029,88.53326163209202
0.008577502749935526,2.087266151464664,88.4323183805628
0.008016992181907526,2.266882918539457,83.95409445527648
0.008016992181907526,2.266882918539457,83.95409445527648
0.011637805169731473,2.7994324789454814,89.77156677348637
0.013000086867953582,3.3233697655660737,89.89410204995767
0.030671256439248947,7.75944571368419,89.42506526166392
0.02143907010186595,5.033470695602511,89.78359064031575
0.003850161542748381,2.1345156452659366,5.274294317235359
0.00616623860515766,1.5255841777196093,79.7569304649797
0.005781227622586007,1.6406603696194935,79.8550458650525
0.015472652498581868,4.574040786522211,89.70231880784051
0.021037398459693483,5.7548864219108085,89.4095829811032
0.026508276488343686,7.2459867111201,89.06138935765158
