Size,Aspect_Ratio,Orientation
326.66826397921835,2.6073436697029067,60.208108521066755
236.92299484285058,1.5437367321830433,5.682596313297991
31.962231055647003,3.2161106937322335,59.578505448120325
12.932755916470569,1.3438491009178761,39.844687817825125
53.353118303663926,6.014470280561489,48.98053279250996
44.114815458063504,2.0076541985539005,75.25211003590469
63.793534819260664,1.3759620211292478,73.63731035308557
60.90334675786513,2.2578090978926046,72.99507214888249
85.08272279008206,2.2383564630889174,29.910494892377994
139.09032021781158,2.7321997508904365,22.97438903938481
26.30410515482902,3.2634798375594714,59.18809153887076
110.08965560492844,2.8370742644638485,77.36732465098535
40.973540969819226,4.6440114564160515,58.13111667032159
66.27336612650896,2.800002240569029,44.62961848267555
72.06846281222668,2.0875096653173757,89.6280567952509
34.98287137242701,2.5177275026130177,80.6471587189482
42.10049350454666,1.562424826651707,59.21502492200027
26.34701413347545,1.5700058321236914,24.5653790794809
30.249661906460428,3.3284601681279122,19.090247528247737
41.556136019687045,1.7631960926666943,45.12748548656965
12.876504385983475,1.286726054127209,17.743742580891766
44.32593337940999,4.87567890785545,1.0904878544836403
38.95854904793458,1.1525756814857946,72.78980642843936
66.46338315492339,1.318181127299114,80.59028131480555
18.69790886695761,4.144161207109877,25.10104392021137
34.23062211394423,1.7136725882089587,26.565162910726887
66.15379155838191,1.5030277525036444,2.9160251810450113
37.457550317190275,1.1840510038293548,43.49975740700091
42.398941504754845,1.665547976415813,88.70292089746361
98.62860986333344,1.4771004152283338,60.078740777406715
96.84964827047199,1.3000050896241933,31.154470736180894
16.23033047176977,1.965179354143344,23.41536704081513
