,Particle_Diameters,Minor_Axis_Size,Major_Axis_Size,Aspect_ratio,Circularity,Orientation,Normal_Angle_X,Normal_Angle_X_Abs_Ori
0,1.1557168501373432,0.8896174894827642,2.062706703922727,2.3186445054289715,0.4876155122839847,43.31335170455768,-46.68664829544232,46.68664829544232
1,2.2690184693770243,1.5825499636147031,4.749466473250926,3.0011478831307588,0.3621332817334097,-69.16699851090154,20.83300148909848,20.833001489098464
2,1.3131044552792934,0.987463994781182,1.9387955499337133,1.9634088535687244,0.6433843967204507,-8.172515546741323,81.82748445325868,81.82748445325868
3,1.2563966762852905,1.084182781669436,1.5391933735501997,1.419680702897839,0.8891352407773995,-88.89546126088858,1.1045387391114332,1.104538739111419
4,1.461879030667795,1.2571412951546683,1.785330260659078,1.4201508355028825,0.8469616261434587,31.41452211649008,-58.585477883509924,58.585477883509924
5,0.9606427264386592,0.9916584853419316,1.031858765409238,1.0405384319919826,0.9142832261880892,-37.93223641475887,52.067763585241124,52.06776358524113
6,1.4987906214766678,1.2114662591511258,1.9104444810335568,1.5769687901767937,0.8580384510271156,79.67051623801484,-10.32948376198516,10.32948376198516
7,1.7870346644469015,1.1735286668980969,3.9550094482412734,3.370185628865176,0.3742399845670888,74.37688579756886,-15.62311420243114,15.62311420243114
8,1.0740312192037882,0.9591681403160632,1.2825350161296802,1.337132627973925,0.8600381289765269,72.512967135481,-17.487032864518994,17.487032864518994
9,1.0511768765181757,0.7646600179255556,1.5979827354706797,2.089795069717184,0.653795099427091,-12.447156005505834,77.55284399449417,77.55284399449417
10,1.3038244488524504,1.0114036398973545,1.9949987408127603,1.9725050040508352,0.6248662071867063,-86.28871173723962,3.7112882627603767,3.7112882627603767
11,1.2755794143363215,1.2992353340392009,1.3903658954580889,1.070141689524077,0.7514409385272343,67.03995942583452,-22.960040574165475,22.960040574165475
12,1.1451621372724683,1.0454829243214017,1.3145976348797637,1.2574070836527895,0.957219159924668,11.467889526716425,-78.53211047328358,78.53211047328358
13,0.9917395023300404,0.8718015889184121,1.2537583865457889,1.438123539211767,0.7518667422681915,-64.87693764346052,25.123062356539492,25.123062356539478
14,0.9479184199131095,0.8608468064407151,1.2942112380550823,1.5034164364344569,0.6732090392086599,-7.699601922035973,82.30039807796403,82.30039807796403
15,1.5348147620304609,1.3020786121464305,2.0398309786877213,1.5665958719075588,0.7189819932987584,-38.19837282571783,51.801627174282174,51.80162717428217
16,2.3582391321080944,3.297631524245896,4.311300491242849,1.307393036348644,0.1510234970632901,-77.18364006377735,12.816359936222653,12.816359936222653
17,2.131036575976748,1.727472133586042,2.8723560195564226,1.662751001136978,0.6008612227548463,-75.88209474280875,14.11790525719124,14.117905257191254
18,1.3630155737347494,1.1958240886554652,1.6949101968524956,1.4173574633023005,0.7614588668009635,-87.38544239470814,2.61455760529185,2.614557605291864
19,1.0099380753567209,0.6475076290659467,1.9372673902713784,2.99188349806157,0.4856945644309797,-71.3160691469506,18.68393085304939,18.683930853049404
20,0.8884066096615684,0.8230447465631889,1.0640174940134186,1.2927820734613351,0.8154095469886581,71.92910325190354,-18.07089674809646,18.07089674809646
21,1.2660243778180809,0.8150111981980805,2.182651511163691,2.678063216786892,0.5917440365977448,-86.20194233940066,3.7980576605993406,3.7980576605993406
22,2.6629408889963733,2.708947036609189,4.011541951444048,1.4808491628781817,0.323328569479452,83.92624242109305,-6.07375757890695,6.07375757890695
23,1.3314704444981866,0.7788714299003643,2.658126644228567,3.412792589617266,0.4496209119827774,-48.194940713745375,41.80505928625462,41.805059286254625
24,1.0908577979726677,0.6521231811848582,2.0553931674484915,3.151848035388036,0.5158566273823356,77.64405709351115,-12.355942906488849,12.355942906488849
25,1.062665489594652,0.8572730263619232,1.6682358881913093,1.9459796784589536,0.5533366937506302,52.16523649943698,-37.83476350056302,37.83476350056302
26,2.7570349356358204,1.6758946701097737,4.910733051687712,2.930215806084073,0.4771937412975452,-78.12136452494087,11.878635475059127,11.878635475059127
27,3.166978582373085,1.9111914767874227,7.005833460279323,3.665688940835814,0.3373196189185242,-73.37753211181878,16.622467888181234,16.62246788818122
28,1.4367445664276617,0.9322778031411726,3.000539082034975,3.2185031885615007,0.3946803158685487,-89.65861740110827,0.34138259889172673,0.34138259889172673
29,1.5387653857138477,1.4879087870041912,1.7096684401357505,1.1490411610365296,0.7803316490761063,-84.32106063908235,5.678939360917639,5.678939360917653
30,1.0159318257539256,0.5523926353928826,1.988758919874746,3.600263277334002,0.6035090204004394,-88.63627682716056,1.3637231728394568,1.3637231728394426
31,1.5068704138297195,1.054657706488722,2.297137499411887,2.1780881941874397,0.707029900844832,37.67235088663183,-52.32764911336817,52.32764911336817
32,1.5308539431383232,1.3942344935622386,1.7449448242818475,1.251543289410056,0.8684462259498149,87.80756370990919,-2.1924362900908108,2.1924362900908108
33,1.0159318257539256,0.78107959962164,1.4026016281212474,1.7957217533279282,0.8407287900959314,30.402813570445375,-59.597186429554625,59.597186429554625
