,Pair Number,X1 coord,Y1 coord,X2 coord,Y2 coord,Spacing
0,1,0.7463727678571429,95.28023856026786,2.7878534226190474,90.90285528273809,4.830023563313572
1,2,1.1374080882352942,39.59530101102941,4.396913109756097,32.200362042682926,8.081429040144364
2,3,2.091733870967742,81.88004032258065,6.484375000000001,75.154296875,8.03311402951183
3,4,3.6374792588495577,29.794662610619472,4.396913109756097,32.200362042682926,2.522722642569567
4,5,3.6593455188679243,65.97877358490565,4.959074094522968,58.304404538427555,7.783651754280603
5,6,5.691844019396552,20.50444504310345,6.552554639570553,14.723327262269938,5.844839225124132
6,7,6.484375000000001,75.154296875,10.592552923387096,72.57276965725806,4.851948951313025
7,8,9.537582889191869,97.96437314080318,13.012859165268456,91.57731229026845,7.271319791034779
8,9,8.00400771103896,3.5092836850649354,11.39636671686747,3.02734375,3.4264217086395226
9,10,12.842783301767676,39.10186739554638,13.21305899784483,32.50101023706897,6.611234326336335
10,11,13.094815340909092,73.25867491883116,15.090287962545126,69.00172044223827,4.701443650569825
11,12,10.592552923387096,72.57276965725806,13.094815340909092,73.25867491883116,2.5945680245460294
12,13,11.39636671686747,3.02734375,11.62890625,5.4658203125,2.4495392587854785
13,14,11.590456495098039,80.2657781862745,13.094815340909092,73.25867491883116,7.166769965443642
14,15,13.8427734375,52.68380301339286,16.968883167613637,53.77086292613637,3.3097222388903056
15,16,15.12908935546875,18.90869140625,18.012814405487802,21.863090701219512,4.128479787794018
16,17,18.981649709302324,65.42173873546511,20.988826308139537,66.97674418604652,2.539054912808612
17,18,13.094815340909092,73.25867491883116,19.128585188356166,75.16989511986301,6.329229118051716
18,19,23.73093267517815,2.5551838999406176,26.78858090753425,1.1277290239726028,3.3744392327845
19,20,22.125684600515463,28.572003865979383,26.141092051630434,26.065726902173914,4.733383696445026
20,21,22.822840073529413,48.57632506127451,24.412810496794872,52.25736177884615,4.009742792620191
21,22,22.125684600515463,28.572003865979383,22.939854452054796,34.85793022260274,6.338433774052368
22,23,23.83912232545045,55.532534487612615,24.412810496794872,52.25736177884615,3.325037502072592
23,24,20.988826308139537,66.97674418604652,24.4724025974026,67.0029677353896,3.4836749902446353
24,25,26.5430900621118,72.99167798913044,27.513080561926607,76.00568018922019,3.1662423836271323
25,26,26.908203125000004,97.8701171875,31.642597853535353,95.81952335858585,5.159401951463378
26,27,26.5430900621118,72.99167798913044,27.76423168789809,69.76823746019109,3.446992270637803
27,28,22.939854452054796,34.85793022260274,30.07106678128371,40.449966710490834,9.062287866009239
28,29,29.440345293209873,11.719955632716049,31.070963541666668,22.07248263888889,10.48015893418312
29,30,30.09856468023256,81.67696220930233,35.730081353305785,81.66080191115702,5.631539859961741
30,31,31.00553166946309,71.65216023489933,34.10122863247863,73.19169003739316,3.4573822032847854
31,32,31.070963541666668,22.07248263888889,33.69140625,22.125330105633804,2.620975551659855
32,33,31.642597853535353,95.81952335858585,33.15873579545455,94.67018821022727,1.9025366073165122
33,34,33.00637637867647,91.52544806985294,33.15873579545455,94.67018821022727,3.148428805350771
34,35,33.69140625,22.125330105633804,35.75534986413044,26.242357336956523,4.605407307259872
35,36,35.730081353305785,81.66080191115702,37.41287530637255,83.23184742647058,2.3021684342517
36,37,35.66228693181818,48.28302556818182,42.19698118932039,46.07952821601942,6.896204000754256
37,38,36.01888020833333,69.57465277777779,38.341955236486484,72.19040329391892,3.4984036858432157
38,39,37.99505118067591,1.3869895472270364,42.92473591549296,7.70934198943662,8.017102468361104
39,40,37.86433293269231,57.399338942307686,46.14100302419355,59.995589717741936,8.67431760385185
40,41,35.75534986413044,26.242357336956523,40.40566096230159,26.466006324404763,4.655686005237079
41,42,41.12820095486111,15.437825520833334,42.92473591549296,7.70934198943662,7.934544445640386
42,43,41.29762113764045,79.08729810393258,45.108103197674424,76.18550145348837,4.789592605887266
43,44,41.72762784090909,98.349609375,45.431492909663866,98.89808462447479,3.7442544714306267
44,45,42.19698118932039,46.07952821601942,43.66391782407407,50.92447916666667,5.062158907478132
45,46,42.62483016304348,31.193104619565215,44.40603595890411,28.97514447773973,2.844651345584209
46,47,42.77871621621622,66.30859375,47.08397071678322,65.8551409527972,4.329068693604142
47,48,43.680013020833336,36.31184895833333,44.92929193037975,39.37401107594937,3.3071943741486054
48,49,45.431492909663866,98.89808462447479,46.31683629587156,95.88141485091744,3.1439035344927966
49,50,45.108103197674424,76.18550145348837,45.91928546348314,73.4056794241573,2.895760208152063
50,51,46.14100302419355,59.995589717741936,47.39768288352273,58.34073153409091,2.0779316343037846
51,52,46.31683629587156,95.88141485091744,47.222940811258276,91.40301634933775,4.569144179357372
52,53,43.66391782407407,50.92447916666667,50.13936781609195,48.400817169540225,6.9498433417498395
53,54,41.12820095486111,15.437825520833334,49.760489628232754,19.688678609913794,9.622170219101578
54,55,47.08397071678322,65.8551409527972,51.16820371240601,68.83957941729322,5.058441668231173
55,56,52.17485271516394,75.22813140368852,52.44140625,78.08378145292207,2.8680634565192547
56,57,52.76518322172619,34.89408947172619,53.86537063953488,32.50931140988372,2.6263241914412787
57,58,54.04834861526946,1.5975860778443114,64.5673076923077,1.2575120192307692,10.524454875657314
58,59,52.17485271516394,75.22813140368852,57.72700883268901,74.94802573292526,5.55921727765383
59,60,56.06783353365385,92.2015850360577,63.582356770833336,91.13566080729166,7.58974663237061
60,61,57.93742727726063,58.75244140625,59.291130514705884,53.0514705882353,5.859486387297525
61,62,60.81317608173077,34.18569711538461,64.63152066929135,34.80022760826771,3.8674802024103854
62,63,60.81317608173077,34.18569711538461,61.19939630681818,38.81946910511363,4.6498396655222205
63,64,61.57527970679012,11.648823302469136,66.03213028169014,9.580628301056338,4.913343831939253
64,65,57.93742727726063,58.75244140625,64.04237574693153,61.25002523417312,6.596083746803102
65,66,63.10324367088608,85.7978144778481,67.54107120569147,83.49945784448327,4.997675103766644
66,67,63.10324367088608,85.7978144778481,63.582356770833336,91.13566080729166,5.359305253416266
67,68,64.5673076923077,1.2575120192307692,66.03213028169014,9.580628301056338,8.451033656255012
68,69,66.52214326054217,27.057252447289155,70.296875,28.749999999999996,4.136906329865222
69,70,66.80772569444444,78.21335565476191,67.54107120569147,83.49945784448327,5.33672858585137
70,71,61.19939630681818,38.81946910511363,67.80601728723404,44.55078125,8.746163712222236
71,72,70.97452799479167,54.746500651041664,74.05750363372093,63.36641533430233,9.154652802642168
72,73,70.77579941860465,97.2610828488372,72.38451086956522,95.46853770380434,2.408561942203807
73,74,72.38451086956522,95.46853770380434,73.75716614208633,96.71411308453237,1.853548091163474
74,75,72.38451086956522,95.46853770380434,72.69386085304053,91.19444151182432,4.285276615409364
