Size,Aspect_Ratio,Orientation
2683.0940754040494,6.904105059069327,90.0
10279.549942144784,23.042836891663537,90.0
1327.4002763996812,3.415650255319866,90.0
1786.2961790376637,1.3394484227070018,8.788941858332612
35682.2963317239,2.6531874311724484,6.803098066220299
1554.4920318844224,4.0,90.0
1327.4002763996812,3.415650255319866,90.0
1554.4920318844224,4.0,90.0
1159.9658516839654,1.2628042430293849,45.0
8372.141043927602,3.251557840544089,7.351980743381129
4762.529377490791,1.5847311508737856,81.62388701135207
6059.979990952627,2.0249006422599582,25.92257080740594
8670.911192275638,3.0939136781277843,1.2227346707018227
6876.893300947581,1.7068887662097925,46.34994247929667
18527.23186944109,3.9700549888283856,43.56446906894856
19445.829938037656,6.53310077709333,12.965537670917843
4242.620824326914,2.466702239016146,43.549623673983305
9164.654824950389,1.6111453084541871,23.356782768458345
20144.82975838476,2.0642829022954685,76.40305503052697
25830.511298032783,5.941214228595588,5.060086372537557
1429.6088436383666,1.4342372289615108,15.290329955922124
1514.2540586035914,1.283174272792026,16.47897135508344
2599.8257015416884,2.5702465944684,6.357907373437323
16218.24150134723,4.756984073162186,5.523267925082991
16770.19446036546,1.6293748770346106,9.994312035853978
25661.092921183856,7.81565365712632,6.006531695142692
4330.076188226271,1.7356401026043595,27.3916979657636
11545.93444338347,2.3091801895170394,25.402043964673947
2042.236042823024,1.8818631499229364,84.67756161173551
11074.760318459334,2.9829459491076418,0.7079946712133272
8751.954943061904,4.203498477367342,9.078813981546704
8111.49962984945,1.5960106172859314,33.05552693286294
4814.474136005167,2.0241659846187123,20.67202345438031
3555.228222254012,2.260412751502751,53.97396816310741
2960.4859354492824,1.2548113001508612,46.04733301774792
25197.41106994856,3.26430180668282,20.487216594032283
40495.15193181829,3.099905853086877,4.370686120103842
4959.658099842551,2.363347028212857,24.39945451709369
1482.175678594454,2.342553226351172,84.25083205362597
6173.632930902278,3.8861513095306055,48.043003423654206
16636.857019363004,2.2791972816647155,22.78486007033976
7519.624346718668,2.029897351616732,32.78459108925545
6143.000296008331,2.337097022801621,4.717433706391244
22940.432654595606,6.206183070689058,6.938705487738347
6408.585878108468,3.1168111123290734,21.924728953969502
1262.0414376470603,1.7516007174523247,78.43588428720751
9028.82334179292,3.4032606278275503,26.013401274903504
24230.13273094596,2.274109294878345,7.119852274564496
6546.389177828552,2.225213095700062,2.7869936836456346
27215.78868558489,1.2037736065318645,3.860411775609157
27762.97204869161,9.020870190244771,6.597271619461468
2603.2935829630383,1.199528980802167,11.864051116692004
1092.50221850537,1.167975279879666,12.731672530935803
22951.890722563792,3.218744782935695,0.8097549915294711
10757.06342415614,1.8957576291642213,22.197193643078684
13238.755441694268,1.820123297227712,7.99987545796656
10799.42301491754,1.9390973364253608,1.6035169581028967
11819.533111371593,2.092617329934102,18.632642070637974
7337.661146467801,3.48391806502633,21.5861868032866
19018.97970839553,1.7525498387449232,28.535924289872455
1297.725808233785,1.5164309816173496,10.0226247127105
8516.677627051426,2.534873319268162,1.9710420303504097
10288.75257247607,1.7947839290969343,40.215606671211056
14332.329219796047,1.464823179085296,63.45667950171027
6133.522817947521,1.60925176777495,51.6091616380344
5272.75352206333,1.2504475228984102,20.762440680239028
3354.265943481338,1.4986742850042938,30.99360963966377
44432.67954442937,32.687690342287,89.25362432772259
62505.957793926034,81.80888258008618,89.8401214642018
2790.2886104746776,2.854961856288639,83.19120742013187
2048.9733691317247,3.525998601488289,89.4576195640179
2289.721308208738,3.812933455813454,90.0
2304.3228198582365,3.756151121421183,89.00707061336563
8611.893959356159,25.613353427224304,89.32623692210491
13163.722064372125,34.43427051694089,89.95159674854445
2424.861191681872,5.422297233117093,89.23961516942812
1099.19185704593,2.8284271247461903,90.0
1099.19185704593,2.8284271247461903,90.0
2891.456187973583,6.096380349148662,88.51785003329476
9845.215956634143,17.458353034130706,89.98996795399692
2656.5247888047634,5.999272138108947,89.273461870591
6329.106329098243,5.078229961578399,87.13168509463526
15377.446088599609,1.7315537483670556,4.67756501697878
23021.356939736503,2.275675458093916,8.540122888465442
5578.319710961987,5.137764145413456,3.649081072605838
26253.754464502566,1.1976542860403954,3.0820167479879883
1148.996747515415,1.4901092746514657,84.18318300052978
21663.95526630376,9.193810338035377,4.493487189448501
1225.0960755985534,1.824841556604834,0.2575021863463623
23146.211502290083,3.9530788468259113,0.6650304230006676
9611.97520879456,2.3609171557031066,21.297765078048226
