,Pair Number,X1 coord,Y1 coord,X2 coord,Y2 coord,Spacing
0,1,0.27669270833333337,24.368990384615387,2.2333559782608696,22.418478260869566,2.7627936399164796
1,2,0.4166666666666667,57.488425925925924,4.840959821428571,57.81436970729013,4.4362832718259835
2,3,2.6653146099857854,66.42214430081734,7.956621723790322,63.988470262096776,5.824148032059365
3,4,1.4012165381125228,96.4391801837568,4.6462696122925315,97.6558447873444,3.4656373456938767
4,5,0.9439432989690721,34.955903672680414,8.015000396573605,33.94258605647208,7.1432948328416055
5,6,2.8968421546546543,2.3902027027027026,10.07509903169014,10.740812059859154,11.01181403895544
6,7,4.840959821428571,57.81436970729013,7.744586770304568,60.637095494923855,4.049546929029385
7,8,5.670861352848101,17.37724980221519,6.652644230769231,19.942908653846153,2.7470899079446625
8,9,7.82421875,27.256510416666668,8.015000396573605,33.94258605647208,6.688796984351421
9,10,7.546077917540182,86.54254564116003,11.018640854779411,90.55606617647058,5.307262989568829
10,11,7.274645157442748,73.7491054389313,10.346811655405405,72.52093890765767,3.3085646464509115
11,12,7.825761959876543,43.51429880401235,13.350026200457318,48.8745712652439,7.697403215266621
12,13,7.744586770304568,60.637095494923855,9.308909406565656,58.55232007575758,2.6064139845156515
13,14,7.744586770304568,60.637095494923855,7.956621723790322,63.988470262096776,3.3580755875267396
14,15,8.493276742788462,55.87158203125,9.308909406565656,58.55232007575758,2.802073001456352
15,16,10.346811655405405,72.52093890765767,11.62109375,74.25618489583333,2.152875634142425
16,17,10.551553143712574,79.38731911177645,14.191862824675324,77.4604301948052,4.118829381226873
17,18,8.493276742788462,55.87158203125,11.756984737638748,56.174417412966704,3.2777277409921015
18,19,10.07509903169014,10.740812059859154,12.377997567191844,8.132439614226135,3.4795040566082793
19,20,10.346811655405405,72.52093890765767,12.4047550154321,71.86414930555556,2.160209122864589
20,21,13.350026200457318,48.8745712652439,18.051509533898304,49.68220338983051,4.770347490832052
21,22,14.21088901817376,82.59623642508865,17.432195490056817,80.90265447443183,3.6393729143062927
22,23,14.191862824675324,77.4604301948052,16.402180989583336,74.35161203577898,3.8144798775211104
23,24,16.112255688448073,28.64416204784131,18.473385167464116,25.36726226076555,4.038936076643913
24,25,15.564546130952381,65.52811879960318,18.851421915167098,66.09244456940874,3.334968664818868
25,26,17.14637414073806,3.0828141959117223,22.108660820747218,5.909678060413355,5.710993644106199
26,27,16.56594669117647,22.110523897058822,17.254269622093023,18.575581395348838,3.6013340511012326
27,28,17.284470942982455,59.80982730263158,20.047946279264213,57.047580476588635,3.907275708498431
28,29,17.39266018907563,55.47203256302521,20.047946279264213,57.047580476588635,3.0875387363858335
29,30,18.020681607521187,97.47983426024011,21.67933872767857,93.29851422991071,5.55600658017179
30,31,16.56594669117647,22.110523897058822,18.473385167464116,25.36726226076555,3.7742106870790484
31,32,20.09650892247268,78.36967426571039,23.031201774691358,76.91816165123457,3.2740358896697845
32,33,21.67933872767857,93.29851422991071,21.930330659806295,88.66147094430993,4.643831110465638
33,34,22.108660820747218,5.909678060413355,25.847757273706897,3.8725754310344827,4.258007680495417
34,35,20.047946279264213,57.047580476588635,21.476517600574713,53.96461925287356,3.397861964088826
35,36,22.43194580078125,40.805816650390625,23.834345143312103,37.62589570063694,3.47543107579669
36,37,17.254269622093023,18.575581395348838,23.476901846042473,20.520915027750966,6.519622284756144
37,38,23.447916666666664,13.773003472222223,26.1278748244382,8.614707689606742,5.812933089960254
38,39,23.031201774691358,76.91816165123457,23.641429227941178,80.57358685661765,3.7060101155892275
39,40,24.078683035714285,1.7756696428571428,25.847757273706897,3.8725754310344827,2.743471804852524
40,41,24.04442903037383,99.5281469042056,28.473977481617645,97.34748391544117,4.93722498499749
41,42,23.975384424603174,51.01221478174603,26.8150968924581,53.271757157821234,3.628980387019234
42,43,26.459553117945823,30.932165279345377,30.81527888711395,35.85523578940362,6.57335304264121
43,44,18.851421915167098,66.09244456940874,25.216238839285715,67.73856026785714,6.574236942050771
44,45,25.847757273706897,3.8725754310344827,26.1278748244382,8.614707689606742,4.7503983201432005
45,46,26.8150968924581,53.271757157821234,27.660392992424242,56.39944365530303,3.2398994310237343
46,47,24.078683035714285,1.7756696428571428,27.25677490234375,0.58441162109375,3.39401879593381
47,48,27.288161057692307,43.67563100961539,29.99481823979592,47.79655612244898,4.930316104167728
48,49,31.49638559626437,70.24994481112309,36.02855785472973,71.15181587837837,4.621034170221554
49,50,28.473977481617645,97.34748391544117,31.939532305743246,98.67768158783784,3.712074364377646
50,51,27.25677490234375,0.58441162109375,30.597180278361346,1.9789751838235294,3.619822593252443
51,52,30.81527888711395,35.85523578940362,32.333404238861384,41.61799969059406,5.959375165609386
52,53,31.534219201589597,15.314626234344894,34.68942069763729,12.772951089559387,4.05159339300997
53,54,31.1670395934466,89.5337151092233,35.47857375372024,89.43268306671627,4.312717738134466
54,55,27.660392992424242,56.39944365530303,31.710937500000004,56.287109375,4.052101898815398
55,56,32.333404238861384,41.61799969059406,36.45715091630197,44.61313594091904,5.096678115960728
56,57,31.1670395934466,89.5337151092233,32.12750112410072,83.28954024280576,6.317610791609986
57,58,31.710937500000004,56.287109375,33.32585121268657,52.09946361940298,4.488242782403019
58,59,33.64900914634146,7.190834603658537,34.38165838068182,3.017356178977273,4.237298321083792
59,60,33.93833705357142,21.893136160714285,35.06055998322148,20.71164534395973,1.6295106179180576
60,61,30.597180278361346,1.9789751838235294,34.38165838068182,3.017356178977273,3.9243483023350048
61,62,33.93833705357142,21.893136160714285,34.953813639817625,25.6595507218845,3.9009064771933786
62,63,35.06055998322148,20.71164534395973,36.226523042929294,18.178858901515152,2.7882749182306745
63,64,39.34485695578835,30.926825783469457,42.319649512614674,26.2130877293578,5.573931933467583
64,65,33.64900914634146,7.190834603658537,39.760255643905694,7.182426045373666,6.111252282293992
65,66,38.0309198943662,54.64761223591549,38.279662093495936,49.724498221544714,4.92939390596063
66,67,38.0309198943662,54.64761223591549,38.8203125,59.447265625,4.864135415588239
67,68,38.8203125,59.447265625,40.938527960526315,59.49424342105263,2.118736333415436
68,69,40.13480392156863,18.707873774509803,40.72901132049891,16.400530436550977,2.3826279004843545
69,70,39.760255643905694,7.182426045373666,40.31138846544716,1.0785854928861789,6.128671705775322
70,71,42.319649512614674,26.2130877293578,44.49412143329554,22.568484859221467,4.2439908358566845
71,72,40.938527960526315,59.49424342105263,42.32492348582475,57.00859777706185,2.846142445496679
72,73,42.48046875,66.43725198412699,45.630564769553075,68.04076466480447,3.5347358952965044
73,74,45.24916808446757,89.49847377902321,49.38019073761261,94.7142454954955,6.653542121242618
74,75,44.01756224593496,75.82198590916197,49.19721777561247,71.49851231904232,6.7469441446169505
75,76,40.72901132049891,16.400530436550977,43.21387374161073,13.557833473154362,3.7756413067925334
76,77,45.06561622191011,52.06614290730337,48.889632686491936,52.51724735383064,3.850532059737921
77,78,42.32492348582475,57.00859777706185,45.380394345238095,60.33110119047619,4.513859889814268
78,79,45.630564769553075,68.04076466480447,48.26117621527778,66.71142578125,2.947415553617722
79,80,47.02629841549296,27.267585002200708,50.24693080357143,27.172154017857142,3.222045941930817
80,81,46.534819950331126,34.563845198675494,47.02629841549296,27.267585002200708,7.312794536726722
81,82,47.24913758116883,98.3994521103896,49.38019073761261,94.7142454954955,4.257010142112454
82,83,48.26117621527778,66.71142578125,49.19721777561247,71.49851231904232,4.8777424412310095
83,84,49.2203125,43.26171875,54.841579861111114,42.07573784722222,5.745015008409173
84,85,50.24693080357143,27.172154017857142,51.996866861979164,29.534912109375,2.9402214215172124
85,86,50.378464033018865,3.5495283018867925,52.34195814220184,11.202694954128441,7.901029611625303
86,87,50.843725737577635,19.048427795031056,51.66622814119171,15.06790398316062,4.064613145284364
87,88,50.24693080357143,27.172154017857142,51.375325520833336,23.326326359463277,4.007950226239321
88,89,51.66622814119171,15.06790398316062,52.34195814220184,11.202694954128441,3.923831274708056
89,90,51.42096920289855,84.76916326992753,53.6164314516129,88.95539314516128,4.7270048713566455
90,91,54.322847406914896,91.42079454787235,55.15718005952381,93.49550189393939,2.2361845959209212
91,92,53.6164314516129,88.95539314516128,54.322847406914896,91.42079454787235,2.564610609506805
92,93,54.841579861111114,42.07573784722222,55.26537413990825,44.09134891055046,2.059681904895117
