Size,Aspect_Ratio,Orientation
0.02778986568687643,1.7460107827937303,68.33814100180217
0.012177770987354092,2.2179384586190016,42.94663953022605
0.01739565212539183,2.049603822873457,43.08165436821765
0.004971593275859542,3.9286693199991145,10.72314516347304
0.013511135619711944,1.2177356767779488,65.88619514432756
0.02138296378392149,1.873040553892545,54.02105571684166
0.005488959533283391,1.3832035861670622,79.73827917189337
0.008818290352578763,2.319018075154903,49.54778092690642
0.007867958934692448,1.2180802282572754,1.2651633553390997
0.005957041149325223,1.822470232680641,9.033848324438768
0.04813879813504559,3.098681153008315,17.914806934698888
0.020291438044642545,3.8026106464407943,48.55342726083724
0.011436430635443523,2.0222838354529857,24.60655832255068
0.023410460120275093,1.1263344153327015,12.53230574608481
0.008777204368939435,1.3729315719855357,2.9375589655818874
0.0042536314158669476,4.1853252049446255,58.57335318080965
0.006168273821118959,3.0562805515657465,10.789884840883921
0.016447390233815248,3.3578411932615775,27.936383109837305
0.005418130014043575,1.854003270979703,43.71274782634474
0.00484112105892621,1.7179415495115185,68.25006402949928
0.036246065935349125,1.9791047751554807,40.72012614416172
0.0033720550925233953,1.431542250042763,58.43318310614354
0.03219312033011461,3.8886731475035514,43.186610219568934
0.011518731934244048,1.3537241754606446,23.42369780131346
0.010304724563171868,1.6947482432803338,9.544668760566324
0.00320522673237597,3.2789766003177747,8.765983445634422
0.004079075060206337,4.097492483591941,2.1009204617993507
0.037920831148547426,1.5412354613197297,43.43328097480977
0.01762768151111625,2.0024509427765538,34.89857993103219
0.0075723888113226265,1.239678265300519,9.884467090746544
0.0030690635920929414,2.3783318108215035,17.18356161028083
0.012187259050910396,5.826450121601396,82.72599148110625
