,Pair Number,X1 coord,Y1 coord,X2 coord,Y2 coord,Spacing
0,1,0.5696614583333333,19.23828125,20.257961664677804,12.729806831742243,20.73618586597495
1,2,1.789607558139535,178.33848110465115,2.0926339285714284,181.68247767857142,3.357698328850817
2,3,4.733455882352941,82.2265625,5.189386609907121,61.702423568111456,20.529202413240295
3,4,6.419836956521739,116.93746225845412,30.051155345211583,122.38481347438753,24.25103799958595
4,5,1.789607558139535,178.33848110465115,8.048023897058822,150.07467830882354,28.948407962316093
5,6,33.825973986978994,167.69345398333445,46.161458333333336,142.49739583333334,28.05361866778312
6,7,10.03999255952381,41.062127976190474,27.47641509433962,36.79613797169811,17.95069640796873
7,8,2.0926339285714284,181.68247767857142,18.277892426624735,198.4669811320755,23.3169927055248
8,9,20.257961664677804,12.729806831742243,39.47468882065505,15.973391552209895,19.488546493418244
9,10,4.733455882352941,82.2265625,22.67628205128205,95.36758814102564,22.24031397769601
10,11,39.47468882065505,15.973391552209895,47.291666666666664,28.5234375,14.785425118564541
11,12,27.47641509433962,36.79613797169811,27.56569602272727,45.948745265151516,9.15304273738248
12,13,22.67628205128205,95.36758814102564,44.52850156973637,83.64690951193445,24.79705235323648
13,14,27.56569602272727,45.948745265151516,34.08994932432432,59.95565878378378,15.451844791540054
14,15,47.573432527844076,46.21681085918855,58.063836348684205,38.03428248355264,13.304222748525527
15,16,46.161458333333336,142.49739583333334,63.99574733045468,118.12388550600086,30.201487872444737
16,17,30.051155345211583,122.38481347438753,46.161458333333336,142.49739583333334,25.76931957802656
17,18,47.291666666666664,28.5234375,58.063836348684205,38.03428248355264,14.369962141889806
18,19,61.263020833333336,193.67838541666666,84.28205523574562,198.97289610745614,23.62007172458043
19,20,67.64787946428571,12.717507102272727,77.69429299249195,3.1077521675008937,13.902439163186331
20,21,70.8419215425532,51.290724734042556,71.22265625,47.8984375,3.4135863246302587
21,22,84.28205523574562,198.97289610745614,87.96485210263721,161.41823139403658,37.73480932110491
22,23,70.8419215425532,51.290724734042556,72.64519457547169,75.76282429245283,24.538448411177008
23,24,77.69429299249195,3.1077521675008937,83.11154551928132,18.70087231595092,16.5073323375706
24,25,88.348388671875,36.9140625,104.89128899186258,29.885461403707055,17.974114286046348
25,26,106.74913194444444,76.35091145833334,107.04732930414897,105.55814327425679,29.20875403050301
26,27,101.00308641975309,75.81259645061729,106.74913194444444,76.35091145833334,5.771206305388667
27,28,106.74913194444444,76.35091145833334,109.912109375,62.083082932692314,14.614217634321022
28,29,117.50460219109196,44.420123922413794,128.6307434233914,39.5120728537149,12.16059143356236
29,30,104.89128899186258,29.885461403707055,123.70767197146671,13.246508947939262,25.11794193918835
30,31,126.99756408005618,156.94456636235955,132.94114786249682,179.21634808799865,23.051213621269543
31,32,121.69652478448276,130.859375,127.69531249999999,128.8623046875,6.322479251757912
32,33,121.69652478448276,130.859375,123.44563802083333,139.75016276041669,9.061208755698749
33,34,126.58025568181819,152.40589488636365,126.99756408005618,156.94456636235955,4.557815821888692
34,35,139.6741365131579,64.89000822368422,148.60801091269843,44.68625992063492,22.090847817133067
35,36,143.9234851233672,140.27406113933236,144.661094622905,132.31930865921788,7.988876941954727
36,37,147.46330287629758,95.49395815311419,152.29071812913907,101.54245136589404,7.738747196310951
37,38,148.60801091269843,44.68625992063492,148.92423115079364,31.175595238095237,13.51436477985577
38,39,148.92423115079364,31.175595238095237,151.43855168269232,23.011192908653847,8.54279071112685
39,40,151.43855168269232,23.011192908653847,157.81473640267177,18.70378101145038,7.69477282546206
40,41,148.92423115079364,31.175595238095237,159.9340615152311,32.91015625,11.145629930950902
41,42,161.09990493369736,139.7139479329173,176.63262597566575,137.24317033976126,15.728005750331167
42,43,182.81039510068067,56.96369934947533,185.2981550141243,44.648658192090394,12.56380468230153
43,44,152.29071812913907,101.54245136589404,167.09890463917526,108.12258376288659,16.204336767605398
44,45,177.2307180851064,79.01595744680851,180.57845939607154,91.01631211521548,12.45856669335199
45,46,180.87274875178315,172.99939818116977,192.67024046985816,182.5922539893617,15.205383697717382
46,47,178.56479942375887,7.899074689716312,182.08048844537814,16.407891281512605,9.206521009021928
47,48,182.08048844537814,16.407891281512605,187.33803353658536,17.7734375,5.43198829719858
48,49,187.0966094771242,11.999165985838781,187.33803353658536,17.7734375,5.7793163173285835
49,50,185.2981550141243,44.648658192090394,189.51961436170214,32.4468085106383,12.91146214307291
50,51,193.60708841463415,122.4561737804878,194.68368902439025,112.7000762195122,9.815320091173877
51,52,198.48757215366243,143.7991391321656,198.80601415094338,161.4700029481132,17.67373286285041
52,53,198.80601415094338,161.4700029481132,199.80132004310346,169.11705280172413,7.711550121900235
53,1,5.373883928571429,47.628348214285715,15.254772167487685,56.51997383004927,13.292590360078659
54,2,8.00871812210201,174.50794532457496,8.19775390625,187.36376953125,12.857213950176774
55,3,8.19775390625,187.36376953125,9.345703125,192.798828125,5.554966185884882
56,4,13.096217105263158,110.09971217105263,23.863398829431436,124.46207410117056,17.95019895413319
57,5,17.09274443069307,4.281404702970297,30.103811259305214,12.60322968362283,15.444760633536013
58,6,23.4619140625,67.822265625,23.524739583333336,72.77994791666667,4.958080349406735
59,7,35.49169921875,173.37272135416666,38.396482160213836,155.75575464725418,17.85483911687479
60,8,15.254772167487685,56.51997383004927,33.438844720822836,51.21854665197313,18.941109385392423
61,9,38.78585848657149,91.12157482458262,40.595993193069305,101.85063428217822,10.880684927902715
62,10,34.48156300895766,78.58274379071662,43.948654348859314,74.60269130228137,10.269695041662176
63,11,48.70544362775568,17.897769947579977,56.843449519230774,4.310021033653847,15.8383730363186
64,12,35.49169921875,173.37272135416666,38.665771484375,193.34716796875,20.225064951842548
65,13,54.263013213240676,173.10273980431603,59.11689893980848,161.56645434336525,12.515833527301448
66,14,56.129807692307686,87.75111607142857,68.39522098796753,92.58101306538127,13.182119263818795
67,15,67.4592526956869,41.495482228434504,71.15885416666666,33.697916666666664,8.63070563361672
68,16,54.263013213240676,173.10273980431603,58.77322635135135,190.52470439189187,17.996301637890305
69,17,63.00147804054054,117.48310810810811,66.86170313446395,131.3238188976378,14.368946131681321
70,18,67.4592526956869,41.495482228434504,67.70733173076923,57.07932692307692,15.585819153139882
71,19,74.36236213235294,174.3661917892157,86.10432942708334,178.07210286458331,12.312902697944573
72,20,74.04575892857143,11.205357142857144,75.06051936619718,1.1993838028169013,10.057297908850394
73,21,66.86170313446395,131.3238188976378,79.9727815233236,146.30699936224488,19.909697972440625
74,22,90.00701359988109,118.22367035770908,90.38919588414635,101.88405106707317,16.344088284799728
75,23,81.14273821721312,198.7464779713115,88.515625,196.8203125,7.620339423848916
76,24,85.55819746376811,76.89273852657004,96.85769382911393,69.26106182188066,13.63528904847132
77,25,86.10432942708334,178.07210286458331,95.44186282467533,172.10075081168833,11.083617428022281
78,26,88.515625,196.8203125,89.41650390625,199.334716796875,2.6709196490852425
79,27,96.85769382911393,69.26106182188066,106.54695471938776,75.56102519132652,11.557305700557972
80,28,95.44186282467533,172.10075081168833,99.5015726461039,174.99492694805195,4.985729569732023
81,29,71.15885416666666,33.697916666666664,98.040771484375,37.5244140625,27.15289231364546
82,30,109.5474012775842,124.37723819202478,128.0760128257329,127.69302219055373,18.822961228964225
83,31,106.54695471938776,75.56102519132652,115.75218023255813,73.07867005813954,9.534058094829433
84,32,115.15260642624729,92.69209259761388,131.4453125,92.81364889705883,16.293159519860875
85,33,124.53992312357305,168.83617383704336,136.11886160714286,173.71303013392858,12.564057614750215
86,34,124.22610486401673,3.9317877222803346,151.0653409090909,6.243543388429752,26.938611800595506
87,35,139.4867483493501,36.77133205717644,167.2827743902439,42.70150533536585,28.421576641266714
88,36,126.09428510273972,150.16320633561645,134.49470766129033,150.61743951612902,8.412694392671376
89,37,129.10251061893203,183.7701001213592,136.11886160714286,173.71303013392858,12.262701085888258
90,38,128.0760128257329,127.69302219055373,141.7862215909091,122.35440340909092,14.712942427621392
91,39,134.49470766129033,150.61743951612902,135.51320043103448,146.0870150862069,4.643497931221288
92,40,135.95515839041096,163.0736301369863,136.11886160714286,173.71303013392858,10.640659332865782
93,41,141.7862215909091,122.35440340909092,151.62760416666669,113.02083333333333,13.56349296315305
94,42,151.0653409090909,6.243543388429752,167.40931578545232,3.839394865525672,16.51985002593289
95,43,151.62760416666669,113.02083333333333,155.6114783653846,113.92728365384615,4.085695266997821
96,44,159.84124398556537,183.43471205894147,173.48160282258064,171.69858870967744,17.994331898452955
97,45,154.82295866935485,71.42452116935483,166.36827256944443,79.07443576388889,13.849746075479757
98,46,157.23783052884613,87.24459134615384,166.36827256944443,79.07443576388889,12.252200377692983
99,47,163.14761513157893,157.03125,170.38225446428572,150.0883556547619,10.02715254513898
100,48,167.2827743902439,42.70150533536585,172.07654160236626,22.72537294238683,20.543273095245677
101,49,172.07654160236626,22.72537294238683,180.16468394886365,26.56471946022727,8.953135110186706
102,50,169.91373697916669,134.86735026041669,170.38225446428572,150.0883556547619,15.228214401187978
103,51,163.14761513157893,157.03125,173.48160282258064,171.69858870967744,17.942188451305952
104,52,180.16468394886365,26.56471946022727,188.86213631465517,26.01613011853448,8.714736250801382
105,53,181.31510416666669,106.62109375,189.66290509259258,95.18952546296296,14.155088618588024
106,54,192.3776337594697,195.47969933712122,192.40077227011494,199.25242456896552,3.772796186606106
107,55,169.91373697916669,134.86735026041669,197.10855495559144,135.17517410173596,27.196560081895644
108,1,1.5167364016736402,41.17538899058577,4.341947115384615,45.5478766025641,5.205810551083395
109,2,0.8223684210526315,19.407894736842106,6.309678819444445,24.14279513888889,7.2477484245523955
110,3,1.0522959183673468,91.16310586734694,6.217447916666666,78.11197916666667,14.036050132524638
111,4,0.9672619047619048,137.68291170634922,7.842881944444445,134.93489583333334,7.404440705983897
112,5,1.7080269607843135,151.23697916666669,9.665586890243901,142.6686356707317,11.693556785481132
113,6,6.217447916666666,78.11197916666667,8.086886386639677,67.80664853238866,10.473520882435075
114,7,9.544270833333334,197.50355113636365,14.925187720848058,195.52782685512366,5.732168262169418
115,8,7.842881944444445,134.93489583333334,9.665586890243901,142.6686356707317,7.945626796672778
116,9,15.337547305693628,58.627375875508356,20.304099462365592,52.919186827956985,7.566377107145028
117,10,13.67907072368421,10.587993421052632,24.078634510869566,0.496773097826087,14.490812764494523
118,11,1.0522959183673468,91.16310586734694,14.236349587912086,96.73549107142857,14.313306676799181
119,12,13.67907072368421,10.587993421052632,27.452131502890175,22.017250722543352,17.897629052234283
120,13,31.55117929097249,180.42917292231692,48.66470025510204,191.01961096938774,20.125356588605996
121,14,29.652157738095237,150.3813244047619,36.921797648514854,134.79656559405942,17.19687098326131
122,15,35.86491689402642,97.99998205054567,50.14277919586757,111.8309437681247,19.878452000683392
123,16,36.921797648514854,134.79656559405942,49.2431640625,129.13953993055557,13.55795005394335
124,17,45.466238220620845,28.796251385809313,51.86574835526315,14.216694078947366,15.922224129419268
125,18,49.2431640625,129.13953993055557,50.14277919586757,111.8309437681247,17.331959165146337
