,Particle_Diameters,Minor_Axis_Size,Major_Axis_Size,Aspect_ratio,Circularity,Orientation,Normal_Angle_X,Normal_Angle_X_Abs_Ori
0,4.069698984860323,3.4836566055674165,6.88630476495028,1.9767461448252133,0.39289101843065,41.409420899590216,-48.590579100409784,48.590579100409784
1,5.674686353172903,3.400020626751292,10.474134006984432,3.080608960008702,0.5890045434452732,-88.73829212669433,1.2617078733056815,1.2617078733056672
2,6.965749339717199,4.394586207376953,11.33835269210788,2.580072879916385,0.7031037538509785,-66.00100442361443,23.998995576385568,23.998995576385568
3,6.600568156286851,5.057840960731086,9.55836036375633,1.889810383119424,0.6928425818512663,-48.27369043296589,41.72630956703409,41.72630956703411
4,3.335053763946224,2.4878973568600595,4.608657565805038,1.852430749643772,0.8262392184793222,-71.69560386051465,18.304396139485334,18.30439613948535
5,3.733585031318859,1.892618737653995,7.75214700000289,4.095989776373082,0.4944415925027269,-66.83916422042309,23.160835779576928,23.160835779576914
6,2.813707191225227,1.632906563205254,5.711868645775168,3.497976414868016,0.5410328539836807,37.48525265571126,-52.51474734428874,52.51474734428874
7,1.6492219709549814,1.0828588305434617,4.504926870905163,4.160216220099757,0.2550057773664386,-78.60274827835813,11.397251721641851,11.397251721641865
8,3.1631421441599654,2.015601445142076,5.306407154332896,2.632666873266137,0.6571578438376772,-37.03964796262324,52.960352037376765,52.96035203737676
9,11.651343454878598,8.759949122844063,19.273487367569462,2.2001825692467043,0.309096996226038,12.683109263776275,-77.31689073622373,77.31689073622373
10,7.7606114631101635,2.519575707433044,28.011837758671344,11.11768051899895,0.1945691691454485,83.61616377697426,-6.383836223025739,6.383836223025739
11,5.006220210348335,3.366239396197885,7.896878956561528,2.345905334445592,0.5228225649494805,-88.71323388544243,1.2867661145575653,1.2867661145575653
12,5.049690376783604,3.5084280714229283,7.419208823754186,2.114681752829878,0.7882598069037665,55.636139751563086,-34.363860248436914,34.363860248436914
13,2.2257951114113315,1.224338675134389,5.570649397147101,4.549925204752388,0.3745016726443196,82.81687581141786,-7.183124188582141,7.183124188582141
14,1.7768132193231367,1.1209610761807285,2.9544824194908896,2.6356690542344485,0.8023770512402176,73.38753110392604,-16.612468896073963,16.612468896073963
15,23.83946956580953,21.85099606976282,26.42233758068937,1.2092051774816948,0.7498060947986709,87.48775592306507,-2.512244076934934,2.512244076934934
16,2.2038655607334228,1.5810565192583,3.699909032925168,2.34014975926405,0.4973489555185705,86.85276893895222,-3.1472310610477763,3.1472310610477763
17,1.843886218520761,1.4530989776218155,2.8741219520708574,1.9779257960629288,0.6359635020327924,54.00312941809928,-35.99687058190072,35.99687058190072
18,2.079122611754846,1.3151219056954573,3.626961083787932,2.75788964359919,0.6891832219458793,63.57166329933541,-26.428336700664588,26.428336700664588
