Wed Apr 02 00:52:27 2025

Number of Points = 3618
Depth (nm)	Load (µN)	Time (s)	Disp. Voltage(V)	Force Voltage(V)0.000000	6.043603	0.000000	0.002584	0.434298
0.406547	10.881211	0.005005	0.002487	0.449135
0.821618	15.755755	0.010010	0.002387	0.463610
0.914941	20.753356	0.015014	0.002364	0.477656
1.184687	25.677889	0.020019	0.002299	0.491280
1.278885	30.674965	0.025024	0.002276	0.504556
1.666635	35.558584	0.030029	0.002183	0.517479
1.766383	40.547450	0.035034	0.002158	0.530084
2.033683	45.472862	0.040038	0.002094	0.542392
2.322896	50.411330	0.045043	0.002024	0.554477
2.462058	55.378469	0.050048	0.001990	0.566242
2.734165	60.292582	0.055053	0.001925	0.577758
2.743972	65.344536	0.060058	0.001922	0.589140
2.866869	70.316663	0.065062	0.001892	0.600224
3.088749	75.273747	0.070067	0.001839	0.611152
3.282833	80.215657	0.075072	0.001792	0.621835
3.451220	85.208224	0.080077	0.001751	0.632422
3.701573	90.125820	0.085082	0.001690	0.642744
3.768918	95.148356	0.090086	0.001674	0.652977
3.974221	100.082466	0.095091	0.001624	0.662979
4.319585	104.996191	0.100096	0.001541	0.672892
4.506335	109.932032	0.105101	0.001496	0.682592
4.651453	114.920762	0.110106	0.001461	0.692227
4.653454	119.918748	0.115110	0.001460	0.701648
4.864935	124.908844	0.120115	0.001409	0.711072
5.032309	129.851960	0.125120	0.001368	0.720257
5.241853	134.817261	0.130125	0.001318	0.729395
5.316879	139.796973	0.135130	0.001299	0.738357
5.513558	144.791849	0.140134	0.001252	0.747317
5.600199	149.775362	0.145139	0.001230	0.756080
5.805589	154.719851	0.150144	0.001181	0.764751
5.967927	159.692841	0.155149	0.001141	0.773347
6.072018	164.665421	0.160154	0.001116	0.781811
6.160552	169.710454	0.165158	0.001094	0.790295
6.295121	174.659240	0.170163	0.001062	0.798559
6.509374	179.631050	0.175168	0.001010	0.806823
6.555716	184.627114	0.180173	0.000998	0.814943
6.740896	189.578208	0.185178	0.000954	0.822992
7.016528	194.546955	0.190182	0.000887	0.831043
6.938328	199.575150	0.195187	0.000905	0.838908
7.160204	204.545663	0.200192	0.000852	0.846780
7.281365	209.501071	0.205197	0.000822	0.854500
7.495425	214.442567	0.210202	0.000771	0.862181
7.511301	219.516564	0.215206	0.000766	0.869885
7.732586	224.439837	0.220211	0.000713	0.877408
7.827440	229.442768	0.225216	0.000690	0.884917
8.009145	234.389395	0.230221	0.000646	0.892326
8.056435	239.385230	0.235226	0.000634	0.899674
8.376902	244.370330	0.240230	0.000557	0.907092
