Sun Mar 01 16:45:57 2026

Number of Points = 4598
Depth (nm)	Load (µN)	Time (s)	Disp. Voltage(V)	Force Voltage(V)0.000000	3.788889	0.000000	0.001191	0.979305
0.515494	8.803864	0.005005	0.001067	0.986078
0.761933	13.796662	0.010010	0.001008	0.992650
1.177200	18.758636	0.015014	0.000909	0.999218
1.496617	23.813345	0.020019	0.000832	1.005816
1.839661	28.765609	0.025024	0.000749	1.012253
2.105022	33.788521	0.030029	0.000686	1.018702
2.181304	38.945533	0.035034	0.000667	1.025192
2.428191	43.966227	0.040038	0.000608	1.031549
2.609231	49.001949	0.045043	0.000564	1.037856
2.967315	54.036169	0.050048	0.000478	1.044201
3.084965	59.102778	0.055053	0.000450	1.050442
3.217919	64.172842	0.060058	0.000417	1.056656
3.554858	69.197504	0.065062	0.000336	1.062869
3.710058	74.315212	0.070067	0.000299	1.069078
4.000486	79.320957	0.075072	0.000229	1.075176
4.249195	84.311050	0.080077	0.000169	1.081203
4.354644	89.458679	0.085082	0.000144	1.087321
4.682343	94.440168	0.090086	0.000065	1.093304
4.908347	99.449556	0.095091	0.000011	1.099245
5.082807	104.624995	0.100096	-0.000031	1.105324
5.215873	109.649660	0.105101	-0.000064	1.111178
5.278070	114.741690	0.110106	-0.000079	1.117050
5.660217	119.738486	0.115110	-0.000171	1.122915
5.595077	124.908815	0.120115	-0.000155	1.128762
5.980053	129.895774	0.125120	-0.000248	1.134556
6.039851	134.955358	0.130125	-0.000262	1.140270
6.273782	140.117259	0.135130	-0.000319	1.146140
6.368752	145.156506	0.140134	-0.000342	1.151788
6.471080	150.226681	0.145139	-0.000366	1.157446
6.754832	155.276984	0.150144	-0.000435	1.163126
6.927160	160.338584	0.155149	-0.000476	1.168747
7.046091	165.415417	0.160154	-0.000505	1.174336
7.255429	170.413328	0.165158	-0.000555	1.179849
7.328395	175.655837	0.170163	-0.000573	1.185547
7.467064	180.665869	0.175168	-0.000607	1.190994
7.644421	185.728806	0.180173	-0.000650	1.196487
7.865908	190.756175	0.185178	-0.000703	1.201934
7.881405	195.923380	0.190182	-0.000707	1.207426
8.045880	200.966237	0.195187	-0.000747	1.212818
8.149003	206.031743	0.200192	-0.000772	1.218188
8.487591	211.149783	0.205197	-0.000853	1.223676
8.711357	216.162780	0.210202	-0.000907	1.228989
8.976341	221.209328	0.215206	-0.000970	1.234328
9.088431	226.231147	0.220211	-0.000998	1.239562
9.111408	231.464733	0.225216	-0.001003	1.244959
9.273078	236.449788	0.230221	-0.001042	1.250129
9.310087	241.580471	0.235226	-0.001052	1.255381
9.631040	246.557631	0.240230	-0.001129	1.260558
9.668177	251.793560	0.245235	-0.001138	1.265872
9.678659	256.865342	0.250240	-0.001141	1.270990
9.918780	261.906180	0.255245	-0.001199	1.276139
10.035956	266.972029	0.260250	-0.001227	1.281248
10.182274	272.107641	0.265254	-0.001262	1.286416
10.334532	277.146041	0.270259	-0.001299	1.291469
10.492373	282.205617	0.275264	-0.001337	1.296526
10.664539	287.295919	0.280269	-0.001379	1.301598
10.849988	292.368789	0.285274	-0.001423	1.306637
10.849123	297.459736	0.290278	-0.001423	1.311611
11.132524	302.450603	0.295283	-0.001492	1.316566
11.167781	307.583855	0.300288	-0.001500	1.321556
11.231328	312.711445	0.305293	-0.001516	1.326530
11.419487	317.726110	0.310298	-0.001561	1.331421
11.558848	322.805273	0.315302	-0.001595	1.336338
11.651646	327.938202	0.320307	-0.001617	1.341273
11.695684	333.100724	0.325312	-0.001628	1.346201
11.961021	338.096699	0.330317	-0.001692	1.351029
11.999607	343.183787	0.335322	-0.001702	1.355849
12.300681	348.210726	0.340326	-0.001774	1.360683
12.373091	353.372403	0.345331	-0.001792	1.365549
12.485666	358.398030	0.350336	-0.001819	1.370285
12.520371	363.536164	0.355341	-0.001828	1.375084
12.764098	368.539664	0.360346	-0.001886	1.379810
